,sbj,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,react_time,goal,RT,rt_max,value diff,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L)
201,0,102,2.300565,0,51,50,0.652261079,0.347738921,,1,2300.565,6.440692531296836,4.0,0.0,3.0,-0.25
202,0,103,4.667099,1,112,110,0.4141695422610345,0.5858304577389655,4667.099,-1,,6.440692531296836,4.0,0.0,5.0,0.25
203,0,103,2.922026,0,112,110,0.766900278,0.233099722,,1,2922.026,6.440692531296836,4.0,0.0,2.0,-0.5
204,0,104,3.1922270000000013,0,40,50,0.7310788549829075,0.2689211450170925,3192.2270000000003,-1,,6.440692531296836,6.0,10.0,2.0,-0.5
205,0,104,1.135847,1,40,50,0.422159955,0.577840045,,1,1135.847,6.440692531296836,6.0,10.0,5.0,0.25
206,0,105,2.16918,0,50,51,0.6682346200408469,0.3317653799591532,2169.18,-1,,6.440692531296836,4.0,0.0,3.0,-0.25
207,0,105,1.991672,1,50,51,0.519142567,0.480857433,,1,1993.672,6.440692531296836,4.0,0.0,4.0,0.0
208,0,106,2.349446,1,85,80,0.6763173309823053,0.3236826690176947,2352.446,-1,,6.440692531296836,3.0,-5.0,3.0,-0.25
209,0,106,1.851808,0,85,80,0.678951108,0.321048892,,1,1851.808,6.440692531296836,3.0,-5.0,3.0,-0.25
210,0,107,3.171303,0,50,49,0.5988960756867874,0.4011039243132127,3171.303,-1,,6.440692531296836,4.0,0.0,3.0,-0.25
211,0,107,1.321034,1,50,49,0.534778591,0.465221409,,1,1321.034,6.440692531296836,4.0,0.0,4.0,0.0
212,0,108,2.993885,0,50,43,0.7570000183585152,0.2429999816414849,2995.885,-1,,6.440692531296836,3.0,-5.0,2.0,-0.5
213,0,108,4.003124,1,50,43,0.636556432,0.363443568,,1,4006.124,6.440692531296836,3.0,-5.0,3.0,-0.25
214,0,109,2.046197,0,80,82,0.6303917684669984,0.3696082315330016,2046.197,-1,,6.440692531296836,4.0,0.0,3.0,-0.25
215,0,109,1.954281,0,80,82,0.673015781,0.326984219,,1,1957.281,6.440692531296836,4.0,0.0,3.0,-0.25
216,0,110,2.000771,0,50,60,0.6765369909173401,0.3234630090826599,2000.771,-1,,6.440692531296836,6.0,10.0,3.0,-0.25
217,0,110,2.030128,1,50,60,0.511133784,0.488866216,,1,2030.128,6.440692531296836,6.0,10.0,4.0,0.0
218,0,111,3.9493400000000003,1,53,50,0.5997944438478884,0.4002055561521115,3949.34,-1,,6.440692531296836,3.0,-5.0,3.0,-0.25
219,0,111,1.964125,0,53,50,0.725773868,0.274226132,,1,1964.125,6.440692531296836,3.0,-5.0,2.0,-0.5
220,0,112,2.3028969999999997,1,122,110,0.6654586503761131,0.334541349623887,2302.897,-1,,6.440692531296836,2.0,-10.0,3.0,-0.25
221,0,112,2.014069,0,122,110,0.705273351,0.294726649,,1,2014.069,6.440692531296836,2.0,-10.0,2.0,-0.5
222,0,113,1.9675209999999999,0,67,80,0.6298825393986418,0.3701174606013582,1967.521,-1,,6.440692531296836,7.0,15.0,3.0,-0.25
223,0,113,1.598829,1,67,80,0.492025778,0.507974222,,1,1598.829,6.440692531296836,7.0,15.0,4.0,0.0
224,0,114,5.436005,0,80,67,0.6821641415620777,0.3178358584379222,5436.005,-1,,6.440692531296836,1.0,-15.0,3.0,-0.25
225,0,114,1.453603,1,80,67,0.436673937,0.563326063,,1,1453.603,6.440692531296836,1.0,-15.0,5.0,0.25
226,0,115,1.5550419999999998,0,70,80,0.6315888788620589,0.368411121137941,1558.042,-1,,6.440692531296836,6.0,10.0,3.0,-0.25
227,0,115,1.977727,1,70,80,0.716265795,0.283734205,,1,1980.727,6.440692531296836,6.0,10.0,2.0,-0.5
228,0,116,1.991723,0,110,122,0.630332759792275,0.3696672402077249,1991.723,-1,,6.440692531296836,6.0,10.0,3.0,-0.25
229,0,116,1.623897,1,110,122,0.440965261,0.559034739,,1,1623.897,6.440692531296836,6.0,10.0,5.0,0.25
230,0,117,3.401665,0,110,115,0.6131529244694083,0.3868470755305917,3401.665,-1,,6.440692531296836,5.0,5.0,3.0,-0.25
231,0,117,2.901364,1,110,115,0.653670724,0.346329276,,1,2901.364,6.440692531296836,5.0,5.0,3.0,-0.25
232,0,118,4.202815999999999,1,110,112,0.6602209770640178,0.3397790229359821,4202.816,-1,,6.440692531296836,4.0,0.0,3.0,-0.25
233,0,118,1.565164,1,110,112,0.503136152,0.496863848,,1,1568.164,6.440692531296836,4.0,0.0,4.0,0.0
234,0,119,2.110906,1,110,103,0.5217195463002853,0.4782804536997147,2110.906,-1,,6.440692531296836,3.0,-5.0,4.0,0.0
235,0,119,1.559884,1,110,103,0.488782443,0.511217557,,1,1559.884,6.440692531296836,3.0,-5.0,4.0,0.0
236,1,0,4.393264,0,110,131,0.5580203493868201,0.4419796506131799,4393.264,-1,,36.896476896333496,8.0,20.0,4.0,0.0
237,1,0,6.228547,1,110,131,0.57560723,0.42439277,,1,6228.547,36.896476896333496,8.0,20.0,4.0,0.0
238,1,1,9.018968000000001,1,47,50,0.463828515291824,0.536171484708176,9018.968,-1,,36.896476896333496,5.0,5.0,5.0,0.25
239,1,1,6.635751,1,47,50,0.533658252,0.466341748,,1,6635.751,36.896476896333496,5.0,5.0,4.0,0.0
240,1,2,2.271286,1,50,44,0.5379877410937295,0.4620122589062705,2273.286,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
241,1,2,4.766744,0,50,44,0.794865808,0.205134192,,1,4766.744,36.896476896333496,3.0,-5.0,1.0,-0.75
242,1,3,13.824456,0,57,50,0.456087309195487,0.543912690804513,14053.456,-1,,36.896476896333496,3.0,-5.0,5.0,0.25
243,1,3,10.945402,0,57,50,0.697909257,0.302090743,,1,10945.402,36.896476896333496,3.0,-5.0,2.0,-0.5
244,1,4,2.3088539999999997,0,42,50,0.7069919408373497,0.2930080591626502,2081.854,-1,,36.896476896333496,6.0,10.0,2.0,-0.5
245,1,4,5.673265000000001,1,42,50,0.830204315,0.169795685,,1,5673.265,36.896476896333496,6.0,10.0,1.0,-0.75
246,1,5,6.735221999999999,0,108,110,0.6194668495781779,0.380533150421822,6738.222,-1,,36.896476896333496,4.0,0.0,3.0,-0.25
247,1,6,4.220917999999999,0,78,80,0.6387240471997799,0.3612759528002201,4223.918,-1,,36.896476896333496,4.0,0.0,3.0,-0.25
248,1,6,7.750691,0,78,80,0.718689868,0.281310132,,1,7750.691,36.896476896333496,4.0,0.0,2.0,-0.5
249,1,7,4.542710999999999,1,110,92,0.5205093211857275,0.4794906788142725,4542.710999999999,-1,,36.896476896333496,0.0,-20.0,4.0,0.0
250,1,7,9.776843000000001,0,110,92,0.552406805,0.447593195,,1,9776.843,36.896476896333496,0.0,-20.0,4.0,0.0
251,1,8,10.213207,1,50,48,0.6533304640082296,0.3466695359917704,10216.207,-1,,36.896476896333496,4.0,0.0,3.0,-0.25
252,1,8,7.758235,1,50,48,0.419489017,0.580510983,,1,7758.235,36.896476896333496,4.0,0.0,5.0,0.25
253,1,9,12.842266,0,110,101,0.5203108496232784,0.4796891503767215,12842.266,-1,,36.896476896333496,2.0,-10.0,4.0,0.0
254,1,10,5.697236,0,46,50,0.5730036906767947,0.4269963093232053,5700.236,-1,,36.896476896333496,5.0,5.0,4.0,0.0
255,1,10,10.806455,1,46,50,0.599278187,0.400721813,,1,10204.455,36.896476896333496,5.0,5.0,3.0,-0.25
256,1,11,9.507451999999999,1,80,83,0.5671538410120976,0.4328461589879023,9510.452,-1,,36.896476896333496,5.0,5.0,4.0,0.0
257,1,11,5.936281,1,80,83,0.663629189,0.336370811,,1,5936.281,36.896476896333496,5.0,5.0,3.0,-0.25
258,1,12,2.2026260000000004,0,50,56,0.6475322661223339,0.352467733877666,2202.626,-1,,36.896476896333496,5.0,5.0,3.0,-0.25
259,1,12,22.118047999999998,0,50,56,0.159116379,0.840883621,,1,22118.048,36.896476896333496,5.0,5.0,8.0,1.0
260,1,13,10.523382999999999,0,50,47,0.6252037868730148,0.3747962131269852,10525.383,-1,,36.896476896333496,3.0,-5.0,3.0,-0.25
261,1,13,7.867572,0,50,47,0.629828517,0.370171483,,1,7867.572,36.896476896333496,3.0,-5.0,3.0,-0.25
262,1,14,5.659319,0,110,124,0.6100651383977613,0.3899348616022387,5659.319,-1,,36.896476896333496,7.0,15.0,3.0,-0.25
263,1,14,24.336379,1,110,124,0.797748472,0.202251528,,1,24336.379,36.896476896333496,7.0,15.0,1.0,-0.75
264,1,15,11.711122,0,91,80,0.4315608971410822,0.5684391028589179,11711.122,-1,,36.896476896333496,2.0,-10.0,5.0,0.25
265,1,15,12.56818,0,91,80,0.835950742,0.164049258,,1,12568.18,36.896476896333496,2.0,-10.0,1.0,-0.75
266,1,16,4.95749,0,64,80,0.6904557991171384,0.3095442008828616,4957.49,-1,,36.896476896333496,7.0,15.0,2.0,-0.5
267,1,16,7.216421,1,64,80,0.488293479,0.511706521,,1,7216.421,36.896476896333496,7.0,15.0,4.0,0.0
268,1,17,4.295431,1,83,80,0.5228912512703306,0.4771087487296694,4295.431,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
269,1,17,24.450946,0,83,80,0.221723999,0.778276001,,1,24450.946,36.896476896333496,3.0,-5.0,7.0,0.75
270,1,18,3.120003,0,101,110,0.7450354788256129,0.2549645211743871,3122.003,-1,,36.896476896333496,6.0,10.0,2.0,-0.5
271,1,18,20.65252,1,101,110,0.873862367,0.126137633,,1,20652.52,36.896476896333496,6.0,10.0,1.0,-0.75
272,1,19,6.435686,1,56,50,0.5019971949835917,0.4980028050164082,6435.686,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
273,1,19,9.962632,0,56,50,0.656616021,0.343383979,,1,9962.632,36.896476896333496,3.0,-5.0,3.0,-0.25
274,1,20,4.28892,1,50,42,0.5205292322606943,0.4794707677393057,4288.92,-1,,36.896476896333496,2.0,-10.0,4.0,0.0
275,1,20,15.264738,0,50,42,0.564607821,0.435392179,,1,15264.738,36.896476896333496,2.0,-10.0,4.0,0.0
276,1,21,9.699076,0,110,117,0.729819936380733,0.270180063619267,9699.076,-1,,36.896476896333496,5.0,5.0,2.0,-0.5
277,1,21,14.57704,1,110,117,0.69766147,0.30233853,,1,14775.04,36.896476896333496,5.0,5.0,2.0,-0.5
278,1,22,12.993587999999999,0,77,80,0.5455496640783035,0.4544503359216964,12993.588,-1,,36.896476896333496,5.0,5.0,4.0,0.0
279,1,22,10.502538000000001,0,77,80,0.686640726,0.313359274,,1,10495.538,36.896476896333496,5.0,5.0,2.0,-0.5
280,1,23,6.368911,0,80,91,0.5589612459246794,0.4410387540753206,6371.911,-1,,36.896476896333496,6.0,10.0,4.0,0.0
281,1,23,8.938346,1,80,91,0.643958438,0.356041562,,1,8747.346,36.896476896333496,6.0,10.0,3.0,-0.25
282,1,24,5.931459,0,44,50,0.5695511179382147,0.4304488820617853,6129.459,-1,,36.896476896333496,5.0,5.0,4.0,0.0
283,1,24,8.371705,1,44,50,0.575343385,0.424656615,,1,8371.705,36.896476896333496,5.0,5.0,4.0,0.0
284,1,25,13.766499,0,50,57,0.5404829545454546,0.4595170454545454,13698.499,-1,,36.896476896333496,5.0,5.0,4.0,0.0
285,1,25,8.634889,0,50,57,0.4307717,0.5692283,,1,8634.889,36.896476896333496,5.0,5.0,5.0,0.25
286,1,26,3.602769,1,50,46,0.4242008605464132,0.5757991394535867,3474.769,-1,,36.896476896333496,3.0,-5.0,5.0,0.25
287,1,26,9.256349,0,50,46,0.773567799,0.226432201,,1,9256.349,36.896476896333496,3.0,-5.0,2.0,-0.5
288,1,27,8.02958,1,110,108,0.5123150347984744,0.4876849652015255,8029.58,-1,,36.896476896333496,4.0,0.0,4.0,0.0
289,1,28,9.357582,1,133,110,0.4967702272960043,0.5032297727039957,9357.582,-1,,36.896476896333496,0.0,-20.0,4.0,0.0
290,1,29,14.391407,1,131,110,0.4762111962168432,0.5237888037831567,14391.407,-1,,36.896476896333496,0.0,-20.0,4.0,0.0
291,1,29,14.323977000000001,1,131,110,0.668546526,0.331453474,,1,14323.977,36.896476896333496,0.0,-20.0,3.0,-0.25
292,1,30,13.6274,1,126,110,0.4096035116519753,0.5903964883480247,13630.4,-1,,36.896476896333496,1.0,-15.0,5.0,0.25
293,1,30,11.246799999999999,1,126,110,0.763044369,0.236955631,,1,11246.8,36.896476896333496,1.0,-15.0,2.0,-0.5
294,1,31,4.957208,0,110,133,0.8292377498414351,0.1707622501585649,4957.208,-1,,36.896476896333496,8.0,20.0,1.0,-0.75
295,1,31,5.729582000000001,1,110,133,0.600131592,0.399868408,,1,5729.582,36.896476896333496,8.0,20.0,3.0,-0.25
296,1,32,5.640168000000003,0,110,126,0.6899290083722737,0.3100709916277264,5640.168000000001,-1,,36.896476896333496,7.0,15.0,2.0,-0.5
297,1,32,15.507063,1,110,126,0.409876877,0.590123123,,1,15507.063,36.896476896333496,7.0,15.0,5.0,0.25
298,1,33,8.963665,1,48,50,0.6810426220475558,0.3189573779524442,8965.665,-1,,36.896476896333496,4.0,0.0,3.0,-0.25
299,1,33,9.584002,0,48,50,0.704130712,0.295869288,,1,9584.002,36.896476896333496,4.0,0.0,2.0,-0.5
300,1,34,12.768284,0,80,77,0.5640125772507497,0.4359874227492503,12771.284,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
301,1,34,15.060043,1,80,77,0.522569311,0.477430689,,1,15060.043,36.896476896333496,3.0,-5.0,4.0,0.0
302,1,35,13.402299000000001,1,117,110,0.6500764619174184,0.3499235380825816,13402.299,-1,,36.896476896333496,3.0,-5.0,3.0,-0.25
303,1,35,13.755941,1,117,110,0.535299005,0.464700995,,1,13755.941,36.896476896333496,3.0,-5.0,4.0,0.0
304,1,36,8.565537,0,80,64,0.5237647237438541,0.476235276256146,8565.537,-1,,36.896476896333496,1.0,-15.0,4.0,0.0
305,1,36,4.962179,0,80,64,0.625553442,0.374446558,,1,4962.179,36.896476896333496,1.0,-15.0,3.0,-0.25
306,1,37,8.977981,1,80,78,0.4438820504446829,0.556117949555317,8977.981,-1,,36.896476896333496,4.0,0.0,5.0,0.25
307,1,37,7.058904999999999,1,80,78,0.653171385,0.346828615,,1,7058.905,36.896476896333496,4.0,0.0,3.0,-0.25
308,1,38,19.471289000000002,1,124,110,0.4618829302841984,0.5381170697158015,19471.289,-1,,36.896476896333496,1.0,-15.0,5.0,0.25
309,1,38,6.745102,1,124,110,0.536510782,0.463489218,,1,6745.102,36.896476896333496,1.0,-15.0,4.0,0.0
310,1,39,3.362804,0,92,110,0.6393333333333333,0.3606666666666667,5615.804,-1,,36.896476896333496,8.0,20.0,3.0,-0.25
311,1,39,5.223511,1,92,110,0.605081376,0.394918624,,1,5225.511,36.896476896333496,8.0,20.0,3.0,-0.25
312,1,40,10.371722,1,128,110,0.5031952900920847,0.4968047099079152,10371.722,-1,,36.896476896333496,0.0,-20.0,4.0,0.0
313,1,40,6.980156,0,128,110,0.540335309,0.459664691,,1,4727.156,36.896476896333496,0.0,-20.0,4.0,0.0
314,1,41,6.100871,0,50,58,0.6015590663121259,0.3984409336878742,6100.871,-1,,36.896476896333496,6.0,10.0,3.0,-0.25
315,1,41,7.3234639999999995,1,50,58,0.503282021,0.496717979,,1,7323.464,36.896476896333496,6.0,10.0,4.0,0.0
316,1,42,10.341341,1,54,50,0.5867229724351742,0.4132770275648257,10341.341,-1,,36.896476896333496,3.0,-5.0,3.0,-0.25
317,1,42,12.685652,1,54,50,0.521921191,0.478078809,,1,12685.652,36.896476896333496,3.0,-5.0,4.0,0.0
318,1,43,6.921444999999999,1,80,69,0.3616571748531449,0.638342825146855,6921.445,-1,,36.896476896333496,2.0,-10.0,6.0,0.5
319,1,43,6.234269,0,80,69,0.595785035,0.404214965,,1,6236.269,36.896476896333496,2.0,-10.0,3.0,-0.25
320,1,44,3.0242080000000002,0,105,110,0.6603490653257267,0.3396509346742733,3024.208,-1,,36.896476896333496,5.0,5.0,3.0,-0.25
321,1,44,7.470982,1,105,110,0.501339179,0.498660821,,1,7473.982,36.896476896333496,5.0,5.0,4.0,0.0
322,1,45,8.126898,1,55,50,0.5221317684088218,0.4778682315911782,8126.898000000001,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
323,1,45,19.803463,0,55,50,0.608540731,0.391459269,,1,19803.463,36.896476896333496,3.0,-5.0,3.0,-0.25
324,1,46,6.204749,0,96,80,0.7029910722964221,0.2970089277035779,6204.749,-1,,36.896476896333496,1.0,-15.0,2.0,-0.5
325,1,46,4.605276,0,96,80,0.486431802,0.513568198,,1,4605.276,36.896476896333496,1.0,-15.0,4.0,0.0
326,1,47,4.774057,0,80,75,0.7155263509413284,0.2844736490586715,4774.057,-1,,36.896476896333496,3.0,-5.0,2.0,-0.5
327,1,47,10.068237,1,80,75,0.568574093,0.431425907,,1,10071.237,36.896476896333496,3.0,-5.0,4.0,0.0
328,1,48,4.717593,0,110,128,0.6789939761637203,0.3210060238362797,4717.593,-1,,36.896476896333496,8.0,20.0,3.0,-0.25
329,1,48,4.717351,1,110,128,0.678824453,0.321175547,,1,4717.351,36.896476896333496,8.0,20.0,3.0,-0.25
330,1,49,12.861619000000001,0,59,50,0.5621416458047322,0.4378583541952677,13026.619,-1,,36.896476896333496,2.0,-10.0,4.0,0.0
331,1,49,10.498412,0,59,50,0.589050042,0.410949958,,1,10498.412,36.896476896333496,2.0,-10.0,3.0,-0.25
332,1,50,8.381153,0,110,119,0.6641581143597595,0.3358418856402406,8218.153,-1,,36.896476896333496,6.0,10.0,3.0,-0.25
333,1,50,4.786207,1,110,119,0.505419107,0.494580893,,1,4786.207,36.896476896333496,6.0,10.0,4.0,0.0
334,1,51,7.2015649999999996,1,52,50,0.8037800417378386,0.1962199582621614,7203.565,-1,,36.896476896333496,4.0,0.0,1.0,-0.75
335,1,51,17.514257,0,52,50,0.719718898,0.280281102,,1,17514.257,36.896476896333496,4.0,0.0,2.0,-0.5
336,1,52,6.935852,1,58,50,0.519667265317451,0.480332734682549,6935.852,-1,,36.896476896333496,2.0,-10.0,4.0,0.0
337,1,52,7.383357,0,58,50,0.504990174,0.495009826,,1,7383.357,36.896476896333496,2.0,-10.0,4.0,0.0
338,1,53,8.155781999999997,1,119,110,0.4726163106369493,0.5273836893630507,8155.781999999999,-1,,36.896476896333496,2.0,-10.0,5.0,0.25
339,1,53,19.661432,0,119,110,0.664303809,0.335696191,,1,19664.432,36.896476896333496,2.0,-10.0,3.0,-0.25
340,1,54,11.231186000000003,0,74,80,0.6000813229979467,0.3999186770020533,11231.186000000002,-1,,36.896476896333496,5.0,5.0,3.0,-0.25
341,1,54,11.765398999999999,1,74,80,0.569102918,0.430897082,,1,11765.399,36.896476896333496,5.0,5.0,4.0,0.0
342,1,55,13.460854999999999,1,86,80,0.5149548238313444,0.4850451761686556,13460.855,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
343,1,55,11.965879999999999,0,86,80,0.544125948,0.455874052,,1,11965.88,36.896476896333496,3.0,-5.0,4.0,0.0
344,1,56,5.129368,0,66,80,0.7210360728376032,0.2789639271623968,5129.368,-1,,36.896476896333496,7.0,15.0,2.0,-0.5
345,1,56,3.989236,1,66,80,0.668575058,0.331424942,,1,3989.236,36.896476896333496,7.0,15.0,3.0,-0.25
346,1,57,3.361537000000001,0,50,59,0.7340121787831773,0.2659878212168227,3361.5370000000003,-1,,36.896476896333496,6.0,10.0,2.0,-0.5
347,1,57,9.313449,0,50,59,0.566032127,0.433967873,,1,9315.449,36.896476896333496,6.0,10.0,4.0,0.0
348,1,58,13.908459,0,94,110,0.5988733613757132,0.4011266386242867,13908.459,-1,,36.896476896333496,7.0,15.0,3.0,-0.25
349,1,58,10.580193999999999,1,94,110,0.574559893,0.425440107,,1,10580.194,36.896476896333496,7.0,15.0,4.0,0.0
350,1,59,6.783104000000001,1,110,87,0.6022430821929787,0.3977569178070212,6786.104,-1,,36.896476896333496,0.0,-20.0,3.0,-0.25
351,1,59,6.636979999999999,0,110,87,0.625419138,0.374580862,,1,6636.98,36.896476896333496,0.0,-20.0,3.0,-0.25
352,1,60,9.203481,0,75,80,0.6044091113640488,0.3955908886359511,9206.481,-1,,36.896476896333496,5.0,5.0,3.0,-0.25
353,1,60,6.202515999999999,1,75,80,0.674492665,0.325507335,,1,6202.516,36.896476896333496,5.0,5.0,3.0,-0.25
354,1,61,5.052915,1,50,45,0.5210347257336795,0.4789652742663205,5052.915,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
355,1,61,28.899841000000002,1,50,45,0.513022736,0.486977264,,1,28899.841,36.896476896333496,3.0,-5.0,4.0,0.0
356,1,62,6.342498000000002,0,89,110,0.8033903166162111,0.1966096833837889,6342.4980000000005,-1,,36.896476896333496,8.0,20.0,1.0,-0.75
357,1,62,9.338527000000001,1,89,110,0.548337316,0.451662684,,1,9338.527,36.896476896333496,8.0,20.0,4.0,0.0
358,1,63,3.91052,0,80,94,0.6276573829927489,0.3723426170072511,3910.52,-1,,36.896476896333496,7.0,15.0,3.0,-0.25
359,1,63,4.110953,1,80,94,0.572667237,0.427332763,,1,4110.953,36.896476896333496,7.0,15.0,4.0,0.0
360,1,64,4.594054,1,110,98,0.6198421417082512,0.3801578582917487,4597.054,-1,,36.896476896333496,2.0,-10.0,3.0,-0.25
361,1,64,5.941794,0,110,98,0.553392129,0.446607871,,1,5941.794,36.896476896333496,2.0,-10.0,4.0,0.0
362,1,65,15.601450999999999,0,94,80,0.5653752178182543,0.4346247821817457,15601.451,-1,,36.896476896333496,1.0,-15.0,4.0,0.0
363,1,65,2.614124,0,94,80,0.669128373,0.330871627,,1,2614.124,36.896476896333496,1.0,-15.0,3.0,-0.25
364,1,66,7.3092749999999995,1,110,94,0.4605677567380204,0.5394322432619796,7309.275,-1,,36.896476896333496,1.0,-15.0,5.0,0.25
365,1,66,5.47066,0,110,94,0.565555771,0.434444229,,1,5473.66,36.896476896333496,1.0,-15.0,4.0,0.0
366,1,67,5.1908199999999995,1,80,66,0.4317703379746986,0.5682296620253013,5190.82,-1,,36.896476896333496,1.0,-15.0,5.0,0.25
367,1,67,11.85861,0,80,66,0.501973958,0.498026042,,1,11860.61,36.896476896333496,1.0,-15.0,4.0,0.0
368,1,68,20.879898,0,50,54,0.5372221955858622,0.4627778044141378,20881.898,-1,,36.896476896333496,5.0,5.0,4.0,0.0
369,1,68,4.419104,1,50,54,0.529958128,0.470041872,,1,4421.104,36.896476896333496,5.0,5.0,4.0,0.0
370,1,69,4.408831,0,98,110,0.626910867015057,0.3730891329849429,4408.831,-1,,36.896476896333496,6.0,10.0,3.0,-0.25
371,1,69,8.740806000000001,1,98,110,0.513166421,0.486833579,,1,8740.806,36.896476896333496,6.0,10.0,4.0,0.0
372,1,70,13.11759,0,50,52,0.5935916651636385,0.4064083348363616,13117.59,-1,,36.896476896333496,4.0,0.0,3.0,-0.25
373,1,70,11.192924999999999,0,50,52,0.655861447,0.344138553,,1,11192.925,36.896476896333496,4.0,0.0,3.0,-0.25
374,1,71,5.613966,1,110,89,0.4802698404992732,0.5197301595007269,5613.965999999999,-1,,36.896476896333496,0.0,-20.0,4.0,0.0
375,1,71,11.204062,0,110,89,0.640469619,0.359530381,,1,11204.062,36.896476896333496,0.0,-20.0,3.0,-0.25
376,1,72,5.082736,0,87,110,0.5976331977352869,0.4023668022647131,5082.736,-1,,36.896476896333496,8.0,20.0,3.0,-0.25
377,1,72,7.304684,1,87,110,0.564808163,0.435191837,,1,7304.684,36.896476896333496,8.0,20.0,4.0,0.0
378,1,73,8.499643,0,110,105,0.5459209885504269,0.4540790114495731,8499.643,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
379,1,73,8.140553,1,110,105,0.514233038,0.485766962,,1,8140.553,36.896476896333496,3.0,-5.0,4.0,0.0
380,1,74,7.9794719999999995,0,80,96,0.6854281764258001,0.3145718235741999,7979.472,-1,,36.896476896333496,7.0,15.0,2.0,-0.5
381,1,74,10.329606,1,80,96,0.597448263,0.402551737,,1,10329.606,36.896476896333496,7.0,15.0,3.0,-0.25
382,1,75,15.395867,1,80,86,0.4890048062962432,0.5109951937037568,15395.867,-1,,36.896476896333496,5.0,5.0,4.0,0.0
383,1,75,6.83895,1,80,86,0.499469543,0.500530457,,1,6838.95,36.896476896333496,5.0,5.0,4.0,0.0
384,1,76,8.20157,0,50,55,0.5197798300215611,0.4802201699784388,8204.57,-1,,36.896476896333496,5.0,5.0,4.0,0.0
385,1,76,7.1562529999999995,1,50,55,0.573014549,0.426985451,,1,7156.253,36.896476896333496,5.0,5.0,4.0,0.0
386,1,77,6.8201680000000025,1,80,74,0.5314592317380658,0.4685407682619342,6820.168000000001,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
387,1,77,23.243997,0,80,74,0.564095639,0.435904361,,1,23243.997,36.896476896333496,3.0,-5.0,4.0,0.0
388,1,78,8.076828,0,45,50,0.5460325534079349,0.4539674465920651,8076.828,-1,,36.896476896333496,5.0,5.0,4.0,0.0
389,1,78,8.328395,1,45,50,0.573619305,0.426380695,,1,8328.395,36.896476896333496,5.0,5.0,4.0,0.0
390,1,79,5.123042000000001,0,69,80,0.6137370704336796,0.3862629295663203,5126.042,-1,,36.896476896333496,6.0,10.0,3.0,-0.25
391,1,79,2.41819,1,69,80,0.55536025,0.44463975,,1,2418.19,36.896476896333496,6.0,10.0,4.0,0.0
392,1,80,7.575095999999999,0,50,53,0.4874833885291201,0.5125166114708799,6410.096,-1,,36.896476896333496,5.0,5.0,4.0,0.0
393,1,80,7.567203,1,50,53,0.557549973,0.442450027,,1,7568.203,36.896476896333496,5.0,5.0,4.0,0.0
394,1,81,4.658442,1,50,40,0.4415900615163803,0.5584099384836196,4658.442,-1,,36.896476896333496,2.0,-10.0,5.0,0.25
395,1,81,3.128203,0,50,40,0.680757252,0.319242748,,1,3128.203,36.896476896333496,2.0,-10.0,3.0,-0.25
396,1,82,7.008028,0,80,88,0.6399957324375256,0.3600042675624744,7011.028,-1,,36.896476896333496,6.0,10.0,3.0,-0.25
397,1,82,4.282243,1,80,88,0.567686028,0.432313972,,1,4282.243,36.896476896333496,6.0,10.0,4.0,0.0
398,1,83,13.829928,0,115,110,0.545599007426093,0.454400992573907,13831.928,-1,,36.896476896333496,3.0,-5.0,4.0,0.0
399,1,83,11.387791,1,115,110,0.463497463,0.536502537,,1,11387.791,36.896476896333496,3.0,-5.0,5.0,0.25
400,1,84,2.747496,0,103,110,0.6581057174761301,0.3418942825238699,2747.496,-1,,36.896476896333496,5.0,5.0,3.0,-0.25
401,1,84,6.243720000000001,1,103,110,0.554966514,0.445033486,,1,6243.72,36.896476896333496,5.0,5.0,4.0,0.0
402,1,85,12.428383,1,90,80,0.5038868631444758,0.4961131368555241,12431.383,-1,,36.896476896333496,2.0,-10.0,4.0,0.0
403,1,85,7.6745,1,90,80,0.551714952,0.448285048,,1,7674.5,36.896476896333496,2.0,-10.0,4.0,0.0
404,1,86,4.77554,0,80,72,0.6340270595337822,0.3659729404662177,4775.54,-1,,36.896476896333496,2.0,-10.0,3.0,-0.25
405,1,86,13.351711,0,80,72,0.541425997,0.458574003,,1,13351.711,36.896476896333496,2.0,-10.0,4.0,0.0
406,1,87,6.1539530000000005,1,93,80,0.517037375836457,0.4829626241635429,6153.953,-1,,36.896476896333496,1.0,-15.0,4.0,0.0
407,1,87,15.023755,0,93,80,0.433544763,0.566455237,,1,15023.755,36.896476896333496,1.0,-15.0,5.0,0.25
408,1,88,5.4611670000000005,0,80,90,0.5794418435600522,0.4205581564399478,5464.167,-1,,36.896476896333496,6.0,10.0,4.0,0.0
409,1,88,4.556762,1,80,90,0.590291838,0.409708162,,1,4558.762,36.896476896333496,6.0,10.0,3.0,-0.25
